CVE-1999-0830,Candidate,"Buffer overflow in SCO UnixWare Xsco command via a long argument.","BUGTRAQ:19991126 [w00giving '99 #6]: UnixWare 7's Xsco",Proposed (19991208),"   ACCEPT(3) Armstrong, Baker, Stracener  |     MODIFY(3) Cole, Frech, Prosser  |     REVIEWING(1) Christey","Cole> This is BID 824 and the BUGTRAQ reference is 19991125.  |    Frech> XF:sco-unixware-xsco  |    Christey> Confirmed by vendor, albeit vaguely:  |    http://marc.theaimsgroup.com/?l=bugtraq&m=94581379905584&w=2  |      |    Prosser> agree with Steve on vendor confirmation, however not sure the  |    fix ref'd in BID 824 (SSE041) is right.  It lists fixes for libnsl and  |    tcpip.so, nothing about xsco.  SSE050b  |    (ftp://ftp.sco.com/SSE/security_bulletins/SB-99.26b) fixes a buffer overflow  |    in xsco on OpenServer (the vendor message Steve refers to) but not the  |    UnixWare vulnerability reported on Bugtraq and in BID824. Anyone more  |    familar with SCO shed some light on this? Are they the same codebase so fix  |    would be same?  From the SCO site it seems the UnixWare and OpenSever  |    products are similar but have differences.  |    CHANGE> [Christey changed vote from NOOP to REVIEWING]  |    Christey> BID:824  |    http://www.securityfocus.com/bid/824"
CVE-1999-0843,Candidate,"Denial of service in Cisco routers running NAT via a PORT command from an FTP client to a Telnet port.","BUGTRAQ:19991104 Cisco NAT DoS (VD#1)   |   BUGTRAQ:19991128 Re: Cisco NAT DoS (VD#1)",Proposed (19991208),"   ACCEPT(3) Balinsky, Cole, Stracener  |     MODIFY(1) Frech  |     NOOP(2) Armstrong, Baker  |     REVIEWING(3) Christey, Prosser, Ziese","Frech> XF:cisco-nat-dos  |    Christey> Mike Prosser's REVIEWING vote expires July 17, 2000  |    Ziese> After reviewing  |    http://www.cisco.com/warp/public/707/iostelnetopt-pub.shtml   |    I can not confirm this exists unless it's restructred to  |    describe a problem against IOS per se; not NAT per se.  I am  |    reviewing this and it may take some time.  |    CHANGE> [Christey changed vote from NOOP to REVIEWING]  |    Christey> Not sure if Kevin's suggested reference really describes this  |    one.  However, a followup email by Jim Duncan of Cisco does  |    acknowledge the problem as discussed in the Bugtraq post:  |    http://marc.theaimsgroup.com/?l=vuln-dev&m=94385601831585&w=2  |    The original post is:  |    http://marc.theaimsgroup.com/?l=bugtraq&m=94184947504814&w=2  |      |    It could be that the researcher believed that the problem was  |    NAT, but in fact it wasn't.  |      |    I need to follow up with Ziese/Balinsky on this one."
CVE-1999-0845,Candidate,"Buffer overflow in SCO su program allows local users to gain root access via a long username.","BUGTRAQ:19991126 [w00giving '99 #5 and w00news]: UnixWare 7's su   |   BUGTRAQ:19991128 SCO su patches   |   SCO:99.19",Proposed (19991208),"   ACCEPT(4) Armstrong, Cole, Prosser, Stracener  |     MODIFY(1) Frech  |     RECAST(1) Baker  |     REVIEWING(1) Christey","Christey> DUPE CVE-1999-0317?  |    Frech> XF:sco-su-username-bo  |    Christey> ADDREF BID:826  |    CONFIRM:ftp://ftp.sco.com/SSE/sse039.tar.Z"
CVE-1999-0846,Candidate,"Denial of service in MDaemon 2.7 via a large number of connection attempts.","BUGTRAQ:19991129 MDaemon 2.7 J DoS   |   BUGTRAQ:19991130 Fwd: RE: Multiples Remotes DoS Attacks in MDaemon Server v2.8.5.0 Vulnerability",Proposed (19991208),"   ACCEPT(5) Armstrong, Baker, Cole, Prosser, Stracener  |     MODIFY(1) Frech  |     REVIEWING(1) Christey","Frech> XF:mdaemon-dos  |    Christey> CVE-1999-0844 is confirmed by MDaemon at  |    http://mdaemon.deerfield.com/helpdesk/hotfix.cfm but there  |    is no apparent confirmation for this problem, even  |    though it was posted the same day.  |    Prosser> Looks like from a follow-on message on Bugtraq from Nobuo  |    <http://www.securityfocus.com/templates/archive.pike?list=1&date=1999-11-28&msg=199912011604.HJI39569.BX-NOJ@lac.co.jp> Deerfield sent a reply about the  |    DoS problems in MDaemon 2.8.5, that also talks about fixing the 2.7 J DoS  |    that Nobuo initially reported. Can't find the original message, so may have  |    been limited distro. Looks like an upgrade to the latest release might be  |    the final solution here."
CVE-1999-0847,Entry,"Buffer overflow in free internet chess server (FICS) program, xboard.","BUGTRAQ:19991129 FICS buffer overflow   |   XF:fics-board-bo",,"",""
CVE-1999-0856,Entry,"login in Slackware 7.0 allows remote attackers to identify valid users on the system by reporting an encryption error when an account is locked or does not exist.","BUGTRAQ:19991202 Slackware 7.0 - login bug   |   XF:slackware-remote-login",,"",""
CVE-1999-0862,Candidate,"Insecure directory permissions in RPM distribution for PostgreSQL allows local users to gain privileges by reading a plaintext password file.","BUGTRAQ:19991202 PostgreSQL RPM's permission problems",Proposed (19991208),"   ACCEPT(3) Armstrong, Cole, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Baker  |     REVIEWING(1) Prosser","Frech> XF:postgresql-insecure-perms"
CVE-1999-0863,Candidate,"Buffer overflow in FreeBSD seyon via HOME environmental variable, -emulator argument, -modems argument, or the GUI.","BUGTRAQ:19970617 Seyon vulnerability - IRIX   |   BUGTRAQ:19991108 FreeBSD 3.3's seyon vulnerability   |   BUGTRAQ:19991130 Several FreeBSD-3.3 vulnerabilities",Proposed (19991208),"   ACCEPT(4) Armstrong, Cole, Prosser, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Baker  |     REVIEWING(1) Christey","Frech> XF:freebsd-seyon-bo  |    Christey> ADDREF? CALDERA:CSSA-1999-037.0  |    Christey> May be multiple bugs here, or a single library problem.  |    CD:SF-LOC needs to be resolved before determining if this  |    candidate should be SPLIT.  Also see CVE-1999-0821."
CVE-1999-0868,Entry,"ucbmail allows remote attackers to execute commands via shell metacharacters that are passed to it from INN.","CERT:CA-97.08   |   XF:inn-ucbmail-shell-meta",,"",""
CVE-1999-0879,Entry,"Buffer overflow in WU-FTPD and related FTP servers allows remote attackers to gain root privileges via macro variables in a message file.","CERT:CA-99-13   |   XF:wuftp-message-file-root",,"",""
CVE-1999-0880,Entry,"Denial of service in WU-FTPD via the SITE NEWER command, which does not free memory properly.","CERT:CA-99-13   |   XF:wuftp-site-newer-dos",,"",""
CVE-1999-0882,Candidate,"Falcon web server allows remote attackers to determine the absolute path of the web root via long file names.","BINDVIEW:Falcon Web Server   |   BUGTRAQ:19991025 Falcon Web Server",Proposed (19991214),"   ACCEPT(3) Baker, Blake, Stracener  |     MODIFY(1) Frech  |     NOOP(2) Armstrong, Cole","Frech> XF:falcon-server-long-filename"
CVE-1999-0892,Entry,"Buffer overflow in Netscape Communicator before 4.7 via a dynamic font whose length field is less than the size of the font.","BUGTRAQ:19991018 Netscape 4.x buffer overflow",,"",""
CVE-1999-0893,Entry,"userOsa in SCO OpenServer allows local users to corrupt files via a symlink attack.","BUGTRAQ:19991011 SCO OpenServer 5.0.5 overwrite /etc/shadow   |   XF:sco-openserver-userosa-script",,"",""
CVE-1999-0894,Entry,"Red Hat Linux screen program does not use Unix98 ptys, allowing local users to write to other terminals.","REDHAT:RHSA1999042-01",,"",""
CVE-1999-0900,Entry,"Buffer overflow in rpc.yppasswdd allows a local user to gain privileges via MD5 hash generation.","DEBIAN:19991027 nis   |   REDHAT:RHSA1999046-01   |   SUSE:19991023 Security hole in ypserv < 1.3.9",,"",""
CVE-1999-0901,Entry,"ypserv allows a local user to modify the GECOS and login shells of other users.","DEBIAN:19991027 nis   |   REDHAT:RHSA1999046-01   |   SUSE:19991023 Security hole in ypserv < 1.3.9",,"",""
CVE-1999-0902,Entry,"ypserv allows local administrators to modify password tables.","DEBIAN:19991027 nis   |   REDHAT:RHSA1999046-01   |   SUSE:19991023 Security hole in ypserv < 1.3.9",,"",""
CVE-1999-0903,Entry,"genfilt in the AIX Packet Filtering Module does not properly filter traffic to destination ports greater than 32767.","BUGTRAQ:19991025 IBM AIX Packet Filter module   |   BUGTRAQ:19991027 Re: IBM AIX Packet Filter module (followup)   |   XF:aix-genfilt-filtering",,"",""
CVE-1999-0907,Entry,"sccw allows local users to read arbitrary files.","BUGTRAQ:19990916 SuSE 6.2 /usr/bin/sccw read any file   |   SUSE:19990921 Security Hole in sccw-1.1 and earlier",,"",""
CVE-1999-0916,Entry,"WebTrends software stores account names and passwords in a file which does not have restricted access permissions.","ISS:19990629 Bad Permissions on Passwords Stored by WebTrends Software",,"",""
CVE-1999-0929,Candidate,"Novell NetWare with Novell-HTTP-Server or YAWN web servers allows remote attackers to conduct a denial of service via a large number of HTTP GET requests.","BUGTRAQ:19990616 Novell NetWare webservers DoS",Interim (19991229),"   ACCEPT(4) Armstrong, Blake, Cole, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Baker","Frech> XF:novell-webserver-dos(2287)"
CVE-1999-0935,Entry,"classifieds.cgi allows remote attackers to execute arbitrary commands by specifying them in a hidden variable in a CGI form.","EL8:19991215 Classifieds (classifieds.cgi)",,"",""
CVE-1999-0936,Entry,"BNBSurvey survey.cgi program allows remote attackers to execute commands via shell metacharacters.","EL8:19981203 BNBSurvey (survey.cgi)",,"",""
CVE-1999-0937,Entry,"BNBForm allows remote attackers to read arbitrary files via the automessage hidden form variable.","EL8:19981203 BNBForm (bnbform.cgi)",,"",""
CVE-1999-0938,Entry,"MBone SDR Package allows remote attackers to execute commands via shell metacharacters in Session Initiation Protocol (SIP) messages.","CERT:VN-99-03   |   XF:sdr-execute",,"",""
CVE-1999-0940,Entry,"Buffer overflow in mutt mail client allows remote attackers to execute commands via malformed MIME messages.","CALDERA:CSSA-1999-031   |   SUSE:19990927 Security hole in mutt",,"",""
CVE-1999-0942,Entry,"UnixWare dos7utils allows a local user to gain root privileges by using the STATICMERGE environmental variable to find a script which it executes.","BUGTRAQ:19991005 SCO UnixWare 7.1 local root exploit   |   XF:sco-unixware-dos7utils-root-privs",,"",""
CVE-1999-0944,Candidate,"IBM WebSphere ikeyman tool uses weak encryption to store a password for a key database that is used for SSL connections.","BUGTRAQ:19991024 password leak in IBM WebSphere / HTTP Server / ikeyman",Proposed (19991222),"   ACCEPT(2) Baker, Stracener  |     MODIFY(1) Frech  |     NOOP(2) Bollinger, Christey  |     REVIEWING(1) Levy","Frech> XF:websphere-database-pwd-accessible  |    Christey> ADDREF BID:1763  |    URL:http://www.securityfocus.com/bid/1763"
CVE-1999-0953,Entry,"WWWBoard stores encrypted passwords in a password file that is under the web root and thus accessible by remote attackers.","BUGTRAQ:19980903 wwwboard.pl vulnerability   |   BUGTRAQ:19990916 More fun with WWWBoard",,"",""
CVE-1999-0955,Entry,"Race condition in wu-ftpd and BSDI ftpd allows remote attackers to gain root access via the SITE EXEC command.","CERT:CA-94.08   |   CIAC:E-17   |   XF:ftp-exec",,"",""
CVE-1999-0956,Entry,"The NeXT NetInfo _writers property allows local users to gain root privileges or conduct a denial of service.","CERT:CA-93.02a   |   XF:next-netinfo",,"",""
CVE-1999-0957,Entry,"MajorCool mj_key_cache program allows local users to modify files via a symlink attack.","BUGTRAQ:19970618 Security hole in MajorCool 1.0.3   |   XF:majorcool-file-overwrite-vuln",,"",""
CVE-1999-0965,Entry,"Race condition in xterm allows local users to modify arbitrary files via the logging option.","CERT:CA-93.17   |   XF:xterm",,"",""
CVE-1999-0966,Entry,"Buffer overflow in Solaris getopt in libc allows local users to gain root privileges via a long argv[0].","L0PHT:19970127 Solaris libc - getopt(3)",,"",""
CVE-1999-0967,Entry,"Buffer overflow in the HTML library used by Internet Explorer, Outlook Express, and Windows Explorer via the res: local resource protocol.","L0PHT:19971101 Microsoft Internet Explorer 4.0 Suite",,"",""
CVE-1999-0982,Entry,"The Sun Web-Based Enterprise Management (WBEM) installation script stores a password in plaintext in a world readable file.","BUGTRAQ:19991206 Solaris WBEM 1.0: plaintext password stored in world readable file",,"",""
CVE-1999-0983,Candidate,"Whois Internic Lookup program whois.cgi allows remote attackers to execute commands via shell metacharacters in the domain entry.","BUGTRAQ:19991109 Whois.cgi - ADVISORY.",Proposed (19991214),"   ACCEPT(3) Blake, Cole, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Baker  |     REVIEWING(1) Christey","Christey> More examination is required to determine if CVE-1999-0983,  |    CVE-1999-0984, or CVE-1999-0985 are the same codebase.  |    Frech> XF:whois-internic-shell-meta  |    Christey> ADDREF BID:2000  |    Christey> The XF appears to be gone.  Perhaps it's this one:  |    XF:http-cgi-whois-meta(3798)"
CVE-1999-0984,Candidate,"Matt's Whois program whois.cgi allows remote attackers to execute commands via shell metacharacters in the domain entry.","BUGTRAQ:19991109 Whois.cgi - ADVISORY.",Proposed (19991214),"   ACCEPT(2) Blake, Stracener  |     MODIFY(1) Frech  |     NOOP(2) Baker, Cole  |     REVIEWING(1) Christey","Cole> How is this different than the previous?  |    Christey> More examination is required to determine if CVE-1999-0983,  |    CVE-1999-0984, or CVE-1999-0985 are the same codebase.  |    Frech> XF:matts-whois-meta  |    Christey> ADDREF BID:2000  |    Christey> XF reference is gone.  Replace with http-cgi-matts-whois-meta(3799) ?"
CVE-1999-0985,Candidate,"CC Whois program whois.cgi allows remote attackers to execute commands via shell metacharacters in the domain entry.","BUGTRAQ:19991109 Whois.cgi - ADVISORY.",Proposed (19991214),"   ACCEPT(2) Blake, Stracener  |     MODIFY(1) Frech  |     NOOP(2) Baker, Cole  |     REVIEWING(1) Christey","Cole> I would combine all of these.  |    Christey> More examination is required to determine if CVE-1999-0983,  |    CVE-1999-0984, or CVE-1999-0985 are the same codebase.  |    Frech> XF:cc-whois-meta  |    Christey> ADDREF BID:2000  |    Frech> Change cc-whois-meta(3800) to http-cgi-ccwhois(3747)  |    Christey> Replace XF reference with XF:cc-whois-meta(3800) ?"
CVE-1999-0988,Candidate,"UnixWare pkgtrans allows local users to read arbitrary files via a symlink attack.","BUGTRAQ:19991204 UnixWare pkg* command exploits   |   BUGTRAQ:19991215 Recent postings about SCO UnixWare 7   |   BUGTRAQ:19991220 SCO OpenServer Security Status   |   BUGTRAQ:19991223 FYI, SCO Security patches available.",Modified (20000121),"   ACCEPT(3) Baker, Blake, Cole  |     MODIFY(1) Frech  |     RECAST(1) Stracener  |     REVIEWING(1) Christey","Stracener> The pkg* programs pkgtrans, pkginfo, pkgcat, pkginstall, and pkgparam  |    can be used to mount etc/shadow printing attacks as a result of the  |    ""dacread"" permission (cf. /etc/security/tcb/privs). The procedural  |    differences between the individual exploits for each of these utilities  |    are therefore inconsequential. CVE-1999-0988 should be merged with  |    CVE-1999-0828. From the standpoint of maintaining consistency of the  |    level of abstraction used in CVE, the co-existence of CANS  |    1999-0988/1999-0828 present two choices: either merge 0988 with 0828, or  |    split 0828 into 4 distinct candidates, keeping 0988 intact. Due to the  |    very small differences (in principle) between the exploits subsumed by  |    0828 and 0988 and the shared dacread permissions of the pkg* suite, I  |    suggest a merge. Below is a summary of the data upon which my decision  |    was based.  |    utility         exploit  |    --------      ----------------------------------   |    pkgtrans  --> symlink + dacread permission prob  |    pkginfo   --> truss (debugging utility) in conjunction with pkginfio -d  |    etc/shadow. In this case, it captures the interaction between  |    pkginfo                the shadow file. Once again: dacread.  |    pkgcat    --> buffer overflow  + dacread permission prob  |    pkginstall -> buffer overflow + dacread permission prob  |    pkgparam --> -f etc/shadow (works because of dacread).  |    Christey> This is a tough one.  While there are few procedural  |    differences, one could view ""assignment of an improper  |    permission"" as a ""class"" of problems along the lines of  |    buffer overflows and the like.  Just like some programs  |    were fine until they got turned into CGI scripts, this  |    could be an emerging pattern which should be given  |    consideration.  Consider the Eyedog and scriptlet.typelib  |    ActiveX utilities being marked as safe for scripting  |    (CVE-1999-0668 and 0669).  |      |    ftp://ftp.sco.com/SSE/security_bulletins/SB-99.28a loosely  |    alludes to this problem; the README for patch SSE053  |    effectively confirms it.  |    Frech> XF:unixware-pkgtrans-symlink"
CVE-1999-0990,Candidate,"Error messages generated by gdm with the VerboseAuth setting allows an attacker to identify valid users on a system.","BUGTRAQ:19991205 gdm thing",Interim (19991229),"   ACCEPT(3) Blake, Cole, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Baker","Frech> XF:verbose-auth-identify-user(3804)"
CVE-1999-0993,Candidate,"Modifications to ACLs (Access Control Lists) in Microsoft Exchange  5.5 do not take effect until the directory store cache is refreshed.","NTBUGTRAQ:19991213 Changing ACL's in Exchange Server",Proposed (19991222),"   ACCEPT(2) Stracener, Wall  |     MODIFY(1) Frech  |     NOOP(2) Baker, Cole  |     REJECT(1) LeBlanc","Frech> XF:exchange-acl-changes(3916)  |    LeBlanc> Not a vulnerability"
CVE-1999-0998,Entry,"Cisco Cache Engine allows an attacker to replace content in the cache.","BUGTRAQ:19991216 Cisco Security Advisory: Cisco Cache Engine Authentication Vulnerabilities   |   CISCO:19991216 Cisco Cache Engine Authentication Vulnerabilities   |   XF:cisco-cache-engine-replace",,"",""
CVE-1999-1000,Entry,"The web administration interface for Cisco Cache Engine allows remote attackers to view performance statistics.","BUGTRAQ:19991216 Cisco Security Advisory: Cisco Cache Engine Authentication Vulnerabilities   |   CISCO:19991216 Cisco Cache Engine Authentication Vulnerabilities   |   XF:cisco-cache-engine-performance",,"",""
CVE-1999-1001,Entry,"Cisco Cache Engine allows a remote attacker to gain access via a null username and password.","BUGTRAQ:19991216 Cisco Security Advisory: Cisco Cache Engine Authentication Vulnerabilities   |   CISCO:19991216 Cisco Cache Engine Authentication Vulnerabilities",,"",""
CVE-1999-1003,Candidate,"War FTP Daemon 1.70 allows remote attackers to cause a denial of service by flooding it with connections.","BUGTRAQ:19991214 Local / Remote D.o.S Attack in War FTP Daemon 1.70 Vulnerability   |   BUGTRAQ:19991216 Statement: Local / Remote D.o.S Attack in War FTP Daemon 1.70",Proposed (19991222),"   ACCEPT(3) Baker, Cole, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Wall","Frech> XF:warftp-connection-flood"
CVE-1999-1009,Candidate,"The Disney Go Express Search allows remote attackers to access and modify search information for users by connecting to an HTTP server on the user's system.","BUGTRAQ:19991213 Privacy hole in Go Express Search",Proposed (19991222),"   ACCEPT(1) Baker  |     MODIFY(1) Frech  |     NOOP(4) Balinsky, Cole, Stracener, Wall","Frech> XF:disney-search-info(3955)  |    Balinsky> The go.express.com web site does not mention the existence of the Express web server mentioned in the advisory. There appears to be no way of verifying this."
CVE-2000-0008,Candidate,"FTPPro allows local users to read sensitive information, which is stored in plain text.","BUGTRAQ:19991227 FTPPro insecuities",Proposed (20000111),"   ACCEPT(3) Armstrong, Baker, Stracener  |     MODIFY(1) Frech  |     NOOP(1) Christey  |     REVIEWING(1) Levy","Frech> XF:ftppro-plaintext-information  |    Christey> ADDREF BID:1790  |    ADDREF URL:http://www.securityfocus.com/bid/1790"
CVE-2000-0010,Entry,"WebWho+ whois.cgi program allows remote attackers to execute commands via shell metacharacters in the TLD parameter.","BUGTRAQ:19991226 WebWho+ ADVISORY   |   XF:http-cgi-webwhoplus",,"",""
CVE-2000-0017,Candidate,"Buffer overflow in Linux linuxconf package allows remote attackers to gain root privileges via a long parameter.","BUGTRAQ:19991221 (Possible) Linuxconf Remote Buffer Overflow Vulnerability",Proposed (20000111),"   NOOP(4) Armstrong, Baker, Christey, Stracener  |     REJECT(2) Frech, Levy","Christey> It's not certain whether this is exploitable or not.  An   |    expert (the linuxconf author?) wasn't able to duplicate the  |    bug - see http://lwn.net/1999/1223/a/linuxconfresponse.html  |      |    The original posting with example exploit was  |    http://marc.theaimsgroup.com/?l=bugtraq&m=94580196627059&w=2  |      |    However - GIAC and the Security Focus incidents list have  |    consistently reported that scans are taking place for  |    linuxconf, so do the hackers know more than we do?  |    Frech> Unless vendor or other confirmation occurs, there has been no corroboration  |    of this issue in public forums.  |    CHANGE> [Armstrong changed vote from ACCEPT to NOOP]"
CVE-2000-0019,Candidate,"IMail POP3 daemon uses weak encryption, which allows local users to read files.","BUGTRAQ:19991221 [w00giving '99 #11] IMail's password encryption scheme",Proposed (20000111),"   ACCEPT(3) Armstrong, Baker, Stracener  |     MODIFY(2) Frech, Levy  |     NOOP(1) Christey","Frech> XF:imail-passwords  |    Levy> BID 880  |    Christey> BUGTRAQ:19990304 IMAIL password recovery is trivial.  |    http://www.securityfocus.com/archive/1/12750  |    Christey> Add version numbers (5.0 through 5.08)"
CVE-2000-0020,Entry,"DNS PRO allows remote attackers to conduct a denial of service via a large number of connections.","BUGTRAQ:19991221 Remote D.o.S Attack in DNS PRO v5.7 WinNT From FBLI Software Vulnerability   |   NTBUGTRAQ:19991221 Remote D.o.S Attack in DNS PRO v5.7 WinNT From FBLI Software Vulnerability   |   XF:dnspro-flood-dos",,"",""
CVE-2000-0028,Candidate,"Internet Explorer 5.0 and 5.01 allows remote attackers to bypass the cross frame security policy and read files via the external.NavigateAndFind function.","BUGTRAQ:19991222 IE 5.01 vulnerabilities in external.NavigateAndFind()   |   XF:ie-navigateandfind",Modified (20000626),"   ACCEPT(2) Armstrong, Stracener  |     MODIFY(2) Frech, Levy  |     NOOP(1) Baker  |     RECAST(1) LeBlanc  |     REVIEWING(1) Christey","Frech> XF:ie-navigateandfind  |    Christey> May be a duplicate of CVE-2000-0465 according to my  |    communications with Microsoft people.  CVE-2000-0266 may  |    also be a variant.  |    Levy> BID 887  |    LeBlanc> duplicate"
CVE-2000-0031,Entry,"The initscripts package in Red Hat Linux allows local users to gain privileges via a symlink attack.","L0PHT:19991227 initscripts-4.48-1 RedHat Linux 6.1   |   REDHAT:RHSA-1999:052-04",,"",""
CVE-2000-0034,Entry,"Netscape 4.7 records user passwords in the preferences.js file during an IMAP or POP session, even if the user has not enabled ""remember passwords.""","BUGTRAQ:19991222 More Netscape Passwords Available.   |   XF:netscape-password-preferences",,"",""
CVE-2000-0038,Candidate,"glFtpD includes a default glftpd user account with a default password and a UID of 0.","BUGTRAQ:19991223 Multiple vulnerabilites in glFtpD (current versions)",Proposed (20000111),"   ACCEPT(2) Armstrong, Stracener  |     MODIFY(2) Frech, Levy  |     NOOP(1) Baker","Frech> XF:glftpd-default-account  |    Levy> BID 881"
CVE-2000-0040,Entry,"glFtpD allows local users to gain privileges via metacharacters in the SITE ZIPCHK command.","BUGTRAQ:19991223 Multiple vulnerabilites in glFtpD (current versions)",,"",""
CVE-2000-0047,Candidate,"Buffer overflow in Yahoo Pager/Messenger client allows remote attackers to cause a denial of service via a long URL within a message.","BUGTRAQ:20000117 Yahoo Pager/Messanger Buffer Overflow   |   XF:yahoo-messenger-pager-dos",Modified (20000202),"   ACCEPT(2) Baker, Frech  |     NOOP(1) Williams",""
CVE-2000-0065,Entry,"Buffer overflow in InetServ 3.0 allows remote attackers to execute commands via a long GET request.","NTBUGTRAQ:20000117 Remote Buffer Exploit - InetServ 3.0   |   XF:inetserv-get-bo",,"",""
CVE-2000-0066,Candidate,"WebSite Pro allows remote attackers to determine the real pathname of webdirectories via a malformed URL request.","BUGTRAQ:20000112 WebSitePro/2.3.18  is revealing Webdirectories",Proposed (20000125),"   ACCEPT(2) Baker, Williams  |     MODIFY(1) Frech  |     NOOP(1) Christey","Frech> XF:website-pro-dir-path  |    Christey> ADDREF BUGTRAQ:20000113 Re: WebSitePro/2.3.18 + 2.4.9 is revealing Webdirectories  |    URL:http://www.securityfocus.com/archive/1/41798  |    Also BID:932"
CVE-2000-0067,Candidate,"CyberCash Merchant Connection Kit (MCK) allows local users to modify files via a symlink attack.","BUGTRAQ:20000112 CyberCash MCK 3.2.0.4: Large /tmp hole",Proposed (20000125),"   ACCEPT(2) Baker, Williams  |     MODIFY(1) Frech","Frech> XF:cybercash-mck-tmp(3823)"
CVE-2000-0069,Candidate,"The recover program in Solstice Backup allows local users to restore sensitive files.","BUGTRAQ:20000104 Security problem with Solstice Backup/Legato Networker recover command",Proposed (20000125),"   MODIFY(1) Frech","Frech> XF:solstice-backup-restore-files(3904)"
CVE-2000-0074,Candidate,"PowerScripts PlusMail CGI program allows remote attackers to execute commands via a password file with improper permissions.","BUGTRAQ:20000111 PowerScripts PlusMail Vulnerablity",Proposed (20000125),"   ACCEPT(1) Baker  |     MODIFY(1) Frech  |     NOOP(2) Christey, Williams","Frech> XF:plusmail-password-permissions  |    Christey> Re-read the Bugtraq post to make sure the problem is described  |    properly.  The advisory itself is vague as to the nature of  |    the problem, and the exploit doesn't help clarify too much.  |    Christey> Consider adding BID:2653"
CVE-2000-0081,Candidate,"Hotmail does not properly filter JavaScript code from a user's mailbox, which allows a remote attacker to execute the code by using hexadecimal codes to specify the javascript: protocol, e.g. j&#x41;vascript.","BUGTRAQ:20000110 Yet another Hotmail security hole - injecting JavaScript using ""j&#x41;vascript:""",Proposed (20000125),"   MODIFY(1) Frech  |     REJECT(1) Baker","CHANGE> [Frech changed vote from REVIEWING to MODIFY]  |    Frech> XF:hotmail-vascript-java-injection"
CVE-2000-0084,Candidate,"CuteFTP uses weak encryption to store password information in its tree.dat file.","BUGTRAQ:20000105 CuteFTP saved password 'encryption' weakness",Proposed (20000125),"   MODIFY(2) Baker, Frech  |     NOOP(1) Christey","Frech> XF:cuteftp-weak-encrypt(3910)  |    Christey> BUGTRAQ:20010823 Re: Respondus v1.1.2 stores passwords using weak encryption  |    URL:http://marc.theaimsgroup.com/?l=bugtraq&m=99861651923668&w=2  |    This followup to a different thread mentions the sm.dat file  |    for the site manager.  |    Baker> The reference from the Bugtraq mentions the sm.dat uses better encryption, but doesn't really address the tree.dat file."
CVE-2000-0085,Candidate,"Hotmail does not properly filter JavaScript code from a user's mailbox, which allows a remote attacker to execute code via the LOWSRC or DYNRC parameters in the IMG tag.","BUGTRAQ:20000103 Hotmail security hole - injecting JavaScript using <IMG LOWSRC=""javascript:...."">   |   BUGTRAQ:20000104 Yet another Hotmail security hole - injecting JavaScript in IE using <IMG DYNRC=""javascript:...."">",Proposed (20000125),"   ACCEPT(1) Baker  |     MODIFY(1) Frech","Frech> XF:hotmail-java-execute"
CVE-2000-0093,Candidate,"An installation of Red Hat uses DES password encryption with crypt() for the initial password, instead of md5.","BUGTRAQ:20000121 Rh 6.1 initial root password encryption   |   BUGTRAQ:20000122 NIS security advisory : password method downgrade",Proposed (20000208),"   ACCEPT(2) Baker, Cole  |     MODIFY(1) Frech  |     NOOP(1) Wall","Frech> XF:linux-initial-password-encryption"
CVE-2000-0101,Candidate,"The Make-a-Store OrderPage shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.","ISS:20000201 Form Tampering Vulnerabilities in Several Web-Based Shopping Cart Applications",Proposed (20000208),"   ACCEPT(1) Baker  |     MODIFY(1) Frech  |     NOOP(1) Christey  |     RECAST(1) Cole  |     REVIEWING(1) Wall","Cole> I would combine all of these shopping cart applications into one listing,   |    since they all have the same vulnerability being able to modify sensitive   |    purchase information via hidden form fields.  My concern is in cases like   |    this we used over 10 entries for basically the same vulnerability.  I could   |    think of cases were there could be 20+ applications with the same   |    vulnerability and in my opinion it could start to weaken the value of CVE   |    where there are 30 entries all referring to the same thing.  It is almost   |    like we are playing the vendor game where more is better.  I think we   |    should go after the quality over quantity aspect.  |    Christey> I disagree with Eric here.  This vulnerability is a ""type"" of  |    problem in the same way that a buffer overflow is a ""type"" of  |    problem.  While the shopping cart application bugs were  |    proposed mostly at the same time, they are all by different  |    vendors.  |      |    The raw numbers of applications with this problem can make it  |    appear that CVE is artificially inflating the number of  |    entries.   However, content decisions such as CD:SF-LOC  |    (different lines of code) dictate that these should be  |    separated.  It's not a ""numbers game"" but rather a principled  |    and consistent approach to resolving problems with  |    selecting a level of abstraction.  |    Frech> XF:shopping-cart-form-tampering"
CVE-2000-0102,Candidate,"The SalesCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.","ISS:20000201 Form Tampering Vulnerabilities in Several Web-Based Shopping Cart Applications",Proposed (20000208),"   ACCEPT(1) Baker  |     MODIFY(1) Frech  |     RECAST(1) Cole  |     REVIEWING(1) Wall","Cole> See comments for CVE-2000-0101  |    Frech> XF:shopping-cart-form-tampering"
